album_url,artist,artist_followers,artist_image_url_l,artist_image_url_s,artist_popularity,duration_ms,features.acousticness,features.analysis_url,features.danceability,features.duration_ms,features.energy,features.id,features.instrumentalness,features.key,features.liveness,features.loudness,features.mode,features.speechiness,features.tempo,features.time_signature,features.track_href,features.type,features.uri,features.valence,lyric_total_word_count,lyric_unique_word_count,popularity,release_date,release_year,song_id,song_name,track,win/loss
https://i.scdn.co/image/49c99505c9dd13fb27b6bc82dfa69d0fe58f0193,Childish Gambino,4096702,https://i.scdn.co/image/5f0bb754710ffd901940dcfa375ca4129b3db996,https://i.scdn.co/image/b51d5cb42b166784f4e1e1e2ef8e87e0135f0f9e,82,326933,0.172,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,0.745,326933,0.356,3kxfsdsCpFgN412fpnW85Y,0.00943,1,0.123,-10.425,1,0.0941,160.033,4,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,audio_features,spotify:track:3kxfsdsCpFgN412fpnW85Y,0.607,356,118,81,12/2/16,2016,3kxfsdsCpFgN412fpnW85Y,Redbone,Redbone,1
https://i.scdn.co/image/ba596dc33258b25898d7a5eeb71a4235c6ca78ec,Wiz Kid the Weirdo,54,https://i.scdn.co/image/36775825fd97dda3c1ec90dc6fca5dc147941624,https://i.scdn.co/image/7f1012e90166e09339d223c740b21fc47aeae34d,19,208195,0.489,https://api.spotify.com/v1/audio-analysis/7AOBguNeBLIQqGwCMx4eht,0.599,208196,0.677,7AOBguNeBLIQqGwCMx4eht,0,11,0.152,-7.485,1,0.396,78.243,4,https://api.spotify.com/v1/tracks/7AOBguNeBLIQqGwCMx4eht,audio_features,spotify:track:7AOBguNeBLIQqGwCMx4eht,0.639,21679,5414,31,12/22/17,2017,7AOBguNeBLIQqGwCMx4eht,The Story Of O.J.,Story of O.J,1
https://i.scdn.co/image/01c84f9161286cc182cdc4abc4810560336d2966,Lady Gaga,6056659,https://i.scdn.co/image/4fb4cec0ed27f5e933f3ca8e8e2410b0b3b52623,https://i.scdn.co/image/ab1f49b3c51613a517e01eae5173fde2b3fdabaa,92,205280,0.437,https://api.spotify.com/v1/audio-analysis/7dZ1Odmx9jWIweQSatnRqo,0.665,205280,0.424,7dZ1Odmx9jWIweQSatnRqo,0,0,0.107,-7.838,1,0.0444,129.911,4,https://api.spotify.com/v1/tracks/7dZ1Odmx9jWIweQSatnRqo,audio_features,spotify:track:7dZ1Odmx9jWIweQSatnRqo,0.134,438,122,80,10/21/16,2016,7dZ1Odmx9jWIweQSatnRqo,Million Reasons,Million Reasons,1
https://i.scdn.co/image/5232b1dcb43188537b7f9f1e77cad1f9a38870d1,Imagine Dragons,14305824,https://i.scdn.co/image/1cdf5ce3cf329ae433bfa76e88dadeb06653fda9,https://i.scdn.co/image/ff8d83627cb2a80d4c1fa36fd80a193ca34b7a50,94,187146,0.00671,https://api.spotify.com/v1/audio-analysis/1zB4vmk8tFRmM9UULNzbLB,0.605,187147,0.822,1zB4vmk8tFRmM9UULNzbLB,0.134,0,0.147,-4.833,1,0.0438,167.997,4,https://api.spotify.com/v1/tracks/1zB4vmk8tFRmM9UULNzbLB,audio_features,spotify:track:1zB4vmk8tFRmM9UULNzbLB,0.288,231,87,87,6/23/17,2017,1zB4vmk8tFRmM9UULNzbLB,Thunder,Thunder,1
https://i.scdn.co/image/7eebbc8e776e287b400d7ef6efec97b9f90aa3ea,Portugal. The Man,813635,https://i.scdn.co/image/aafcc4b7f32d1bea28960093dc36ee48a9c5b4aa,https://i.scdn.co/image/8c772785bd23414ce72eaa21c9da1aa6cc04d2f9,76,163253,0.0417,https://api.spotify.com/v1/audio-analysis/6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253,0.795,6QgjcU0zLnzq5OrUoSZ3OK,0.000113,1,0.0717,-5.115,0,0.0504,79.028,4,https://api.spotify.com/v1/tracks/6QgjcU0zLnzq5OrUoSZ3OK,audio_features,spotify:track:6QgjcU0zLnzq5OrUoSZ3OK,0.754,425,128,82,6/16/17,2017,6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,Feel It Still,1
https://i.scdn.co/image/df3b17e748de56e4ce78ac29b216d3f99afd0c5a,The Chainsmokers,9797542,https://i.scdn.co/image/065a5878859d6cda6a8439a3f9b28bacaa12cf1b,https://i.scdn.co/image/fa73dfb670a0f2df4dbd25b0ff2a9d84179fd414,89,247160,0.0498,https://api.spotify.com/v1/audio-analysis/6RUKPb4LETWmmr3iAEQktW,0.617,247160,0.635,6RUKPb4LETWmmr3iAEQktW,1.44E-05,11,0.164,-6.769,0,0.0317,103.019,4,https://api.spotify.com/v1/tracks/6RUKPb4LETWmmr3iAEQktW,audio_features,spotify:track:6RUKPb4LETWmmr3iAEQktW,0.446,357,98,81,4/7/17,2017,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,Something Just Like This,1
https://i.scdn.co/image/8b5da3836c506525367980ed412451ec08feef68,P!nk,5318580,https://i.scdn.co/image/55019ce117b4ddb39caf51e589df6675905fd1b5,https://i.scdn.co/image/0bbf030d5fbc44787fa641733e810cd1b928c230,83,269600,0.0285,https://api.spotify.com/v1/audio-analysis/0Qh38w01QRXK6KHIv0e3hb,0.489,269600,0.588,0Qh38w01QRXK6KHIv0e3hb,2.11E-06,1,0.0906,-6.177,1,0.0507,113.617,4,https://api.spotify.com/v1/tracks/0Qh38w01QRXK6KHIv0e3hb,audio_features,spotify:track:0Qh38w01QRXK6KHIv0e3hb,0.187,357,107,78,10/13/17,2017,0Qh38w01QRXK6KHIv0e3hb,What About Us,What About Us,1
https://i.scdn.co/image/a7b888c971fa49f0b2f211f844c4467ce94431b0,Logic,3111167,https://i.scdn.co/image/9935c77a1d9ec285adb620a51f63e6611957879e,https://i.scdn.co/image/0caa5d73bd4ffa679036cf701507adc4d363478d,87,250173,0.57,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,0.62,250173,0.574,5tz69p7tJuGPeMGwNTxYuV,0,5,0.19,-7.788,0,0.0479,100.021,4,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,audio_features,spotify:track:5tz69p7tJuGPeMGwNTxYuV,0.352,2664,890,83,5/5/17,2017,5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,1-800-273-8255,1
https://i.scdn.co/image/918b3f1c5667abdf94997fde4e8932f835fefa53,Julia Michaels,1187786,https://i.scdn.co/image/c01cd60159cad64b21269a957826390c671f1884,https://i.scdn.co/image/f003de2eb317f8fd83208199da984811101c22d2,84,176320,0.401,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,0.728,176320,0.415,7vu0JkJh0ldukEYbTVcqd0,0,8,0.0616,-6.852,1,0.0639,114.145,4,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,audio_features,spotify:track:7vu0JkJh0ldukEYbTVcqd0,0.455,466,104,74,7/28/17,2017,7vu0JkJh0ldukEYbTVcqd0,Issues,Issues,1
https://i.scdn.co/image/1616a00abdea39b7098b91d1ab5ae5edcd47e52b,Kesha,4079136,https://i.scdn.co/image/9dd18153f9a06fbdd64f1b22feae56c3e7d7ac6a,https://i.scdn.co/image/6ba965bd4036affa8ae9264a9d1f2574f193532b,79,230266,0.491,https://api.spotify.com/v1/audio-analysis/0jdny0dhgjUwoIp5GkqEaA,0.576,230267,0.39,0jdny0dhgjUwoIp5GkqEaA,0,10,0.111,-7.202,1,0.0297,73.433,4,https://api.spotify.com/v1/tracks/0jdny0dhgjUwoIp5GkqEaA,audio_features,spotify:track:0jdny0dhgjUwoIp5GkqEaA,0.319,348,135,74,8/11/17,2017,0jdny0dhgjUwoIp5GkqEaA,Praying,Praying,1
https://i.scdn.co/image/28ab200bc2d50883e27d193039324c37e2500de8,Chris Stapleton,1100055,https://i.scdn.co/image/c5e9dad1b62d610815fa41d86c59efcbb36509e5,https://i.scdn.co/image/1e1729c6285686e56dbaf7dafceff95246c37c51,77,180906,0.133,https://api.spotify.com/v1/audio-analysis/06gD2ZtK3Dzc1BYqWExQJJ,0.607,180907,0.575,06gD2ZtK3Dzc1BYqWExQJJ,2.52E-06,8,0.0566,-7.066,1,0.0252,78.341,4,https://api.spotify.com/v1/tracks/06gD2ZtK3Dzc1BYqWExQJJ,audio_features,spotify:track:06gD2ZtK3Dzc1BYqWExQJJ,0.504,179,64,71,5/5/17,2017,06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Broken Halos,1
https://i.scdn.co/image/8b77475d0e07b43773f8b62a8f19a4bf80b34de8,Little Big Town,1246888,https://i.scdn.co/image/65d9abcceaafd4f91bce1ff81a154dda895df5b2,https://i.scdn.co/image/f50d46c4d6d924b443ad9c965155df9d491bd0e2,66,260933,0.108,https://api.spotify.com/v1/audio-analysis/0jMikeoKkkSOby4ofddqYs,0.521,260933,0.77,0jMikeoKkkSOby4ofddqYs,1.58E-05,5,0.231,-4.266,1,0.0374,143.948,4,https://api.spotify.com/v1/tracks/0jMikeoKkkSOby4ofddqYs,audio_features,spotify:track:0jMikeoKkkSOby4ofddqYs,0.468,459,144,61,10/20/16,2016,0jMikeoKkkSOby4ofddqYs,Better Man,Better Man,1
https://i.scdn.co/image/1090f87e1e23cfcafd5a4b513e3fa08f63862c3d,Thomas Rhett,2244229,https://i.scdn.co/image/e36feb919242453d6e178d26ba15938031bc0572,https://i.scdn.co/image/fcd9098a39d5474047ae7f70fabeb4abe4e9ec2a,78,223626,0.000899,https://api.spotify.com/v1/audio-analysis/2d48mamATjby7wgPjdrSOQ,0.607,223627,0.841,2d48mamATjby7wgPjdrSOQ,0,9,0.34,-3.772,0,0.0371,104.978,4,https://api.spotify.com/v1/tracks/2d48mamATjby7wgPjdrSOQ,audio_features,spotify:track:2d48mamATjby7wgPjdrSOQ,0.505,425,112,69,9/8/17,2017,2d48mamATjby7wgPjdrSOQ,Craving You,Craving You,1
https://i.scdn.co/image/dac6d83ffab82da75bfbd520a31705650586eed2,Lady Antebellum,2251090,https://i.scdn.co/image/0ef98b4b159c5e505fa755378ce956835fe81f02,https://i.scdn.co/image/6d2e26bc205ed4585c8136fd2b7752c3f3c082a8,71,181000,0.0338,https://api.spotify.com/v1/audio-analysis/1dFLowBW25EaL2OC7eKEa2,0.653,181000,0.911,1dFLowBW25EaL2OC7eKEa2,0.000659,0,0.081,-4.635,1,0.0439,152.043,4,https://api.spotify.com/v1/tracks/1dFLowBW25EaL2OC7eKEa2,audio_features,spotify:track:1dFLowBW25EaL2OC7eKEa2,0.942,428,124,60,6/9/17,2017,1dFLowBW25EaL2OC7eKEa2,You Look Good,You Look Good,1
https://i.scdn.co/image/de947dc9d880bb26819f1a2bd595c606fb10cee8,Kenny Chesney,2184738,https://i.scdn.co/image/34ca95b359af97ca756c972559d6264ebaceebac,https://i.scdn.co/image/a8e5e96d81dea16b8913dd64b163505452bf8c2a,75,212893,0.00916,https://api.spotify.com/v1/audio-analysis/66pxmg3Jhjm09tHoWR1wVR,0.612,212893,0.848,66pxmg3Jhjm09tHoWR1wVR,0,6,0.366,-3.736,1,0.0368,120.996,4,https://api.spotify.com/v1/tracks/66pxmg3Jhjm09tHoWR1wVR,audio_features,spotify:track:66pxmg3Jhjm09tHoWR1wVR,0.719,363,111,67,4/28/17,2017,66pxmg3Jhjm09tHoWR1wVR,All the Pretty Girls,All the Pretty Girls,1
https://i.scdn.co/image/e62f34a59d2b2140a7ae561bd2e09e89419295ff,Roadtrip,49361,https://i.scdn.co/image/148020d7eb7696da76c61302ea8eb413dc5d5e15,https://i.scdn.co/image/a23ec6c7d576c88e2041158d01839eaa6c834867,47,221688,0.346,https://api.spotify.com/v1/audio-analysis/0W2BbMWtcElQhaROLbzXTU,0.635,221688,0.459,0W2BbMWtcElQhaROLbzXTU,0,11,0.111,-7.932,1,0.0346,130.036,4,https://api.spotify.com/v1/tracks/0W2BbMWtcElQhaROLbzXTU,audio_features,spotify:track:0W2BbMWtcElQhaROLbzXTU,0.365,374,124,42,4/13/17,2017,0W2BbMWtcElQhaROLbzXTU,Don't Hurt Yourself,Don't Hurt Yourself,1
https://i.scdn.co/image/52fc1b3b08807194b87cd7e4fd68f5118d991e44,Twenty One Pilots,10656567,https://i.scdn.co/image/f550532cbacaf6b0ff00339e5ae7e408c51ec969,https://i.scdn.co/image/a7874e7d94d92b71b8c39d41eb674b4dc66f5941,89,202333,0.0462,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,0.734,202333,0.637,3CRDbSIZ4r5MsZ0YwxuEkn,2.29E-05,4,0.0602,-5.677,0,0.141,169.977,4,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,audio_features,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,0.648,604,164,82,5/15/15,2015,3CRDbSIZ4r5MsZ0YwxuEkn,Stressed Out,Stressed Out,1
https://i.scdn.co/image/ef96f4e6be04b4b8bde0861bd3d6b54f6c39408b,Sia,9204597,https://i.scdn.co/image/dd3e336d456172bbda56b543c5389e1490903a30,https://i.scdn.co/image/a82822ab211cbe28a0a1dbcb16902a1a8a2ea791,90,211666,0.0472,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,0.628,211667,0.698,3S4px9f4lceWdKf0gWciFu,0.00143,6,0.0907,-5.608,0,0.105,89.976,4,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,audio_features,spotify:track:3S4px9f4lceWdKf0gWciFu,0.732,445,74,73,10/21/16,2016,3S4px9f4lceWdKf0gWciFu,Cheap Thrills,Cheap Thrills,1
https://i.scdn.co/image/e73c706e842eb5233eab7afd3404218a2696d568,Drake,29654872,https://i.scdn.co/image/ad10179d5f27ba77c7d6c95abd6e26f6a227e0d5,https://i.scdn.co/image/55e3fb26d67b4d71321440b3a440eecd9d8f20f7,100,267066,0.00302,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,0.903,267067,0.621,0wwPcA6wtMf6HUMpIRdeP7,0.000186,2,0.0504,-8.132,1,0.0578,134.969,4,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,audio_features,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,0.553,495,142,76,5/6/16,2016,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Hotline Bling,1
https://i.scdn.co/image/602102500b9cebde7559a5f9c16daaaef2846440,Adele,12640163,https://i.scdn.co/image/df070ad127f62d682596e515ac69d5bef56e0897,https://i.scdn.co/image/f8737f6fda048b45efe91f81c2bda2b601ae689c,85,295493,0.336,https://api.spotify.com/v1/audio-analysis/4sPmO7WMQUAf45kwMOtONw,0.481,295493,0.451,4sPmO7WMQUAf45kwMOtONw,0,5,0.0872,-6.095,0,0.0347,157.966,4,https://api.spotify.com/v1/tracks/4sPmO7WMQUAf45kwMOtONw,audio_features,spotify:track:4sPmO7WMQUAf45kwMOtONw,0.289,464,145,71,6/24/16,2016,4sPmO7WMQUAf45kwMOtONw,Hello,Hello,1
https://i.scdn.co/image/8b47495ce0c4a341f7196f70bcf4361e6257c1a0,Justin Bieber,25640352,https://i.scdn.co/image/ca283ddea2afc65c15d802d45ee3d3fd255ab4e2,https://i.scdn.co/image/2e451efa87b706098553583cffac821b7ebac450,90,233720,0.856,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0,0.607,233720,0.376,50kpGaPAhYJ3sGmk6vplg0,0,4,0.285,-9.954,1,0.453,102.541,4,https://api.spotify.com/v1/tracks/50kpGaPAhYJ3sGmk6vplg0,audio_features,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.545,526,138,82,11/13/15,2015,50kpGaPAhYJ3sGmk6vplg0,Love Yourself,Love Yourself,1
https://i.scdn.co/image/512bd22e2bc73f9883b8612daf4f23acaac3c776,The Chainsmokers,9797547,https://i.scdn.co/image/065a5878859d6cda6a8439a3f9b28bacaa12cf1b,https://i.scdn.co/image/fa73dfb670a0f2df4dbd25b0ff2a9d84179fd414,89,244960,0.414,https://api.spotify.com/v1/audio-analysis/7BKLCZ1jbUBVqRi2FVlTVw,0.748,244960,0.524,7BKLCZ1jbUBVqRi2FVlTVw,0,8,0.111,-5.599,1,0.0338,95.01,4,https://api.spotify.com/v1/tracks/7BKLCZ1jbUBVqRi2FVlTVw,audio_features,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.661,457,124,85,7/29/16,2016,7BKLCZ1jbUBVqRi2FVlTVw,Closer,Closer,1
https://i.scdn.co/image/a480530f340d6a3f0ca1e366c5876bd9d8f8b264,Kelsea Ballerini,506747,https://i.scdn.co/image/617b6a86466d1e0341dd7ed6be9b5f153d128613,https://i.scdn.co/image/9e04e4a8ee9b8dd91514bddeea2910e01e4a4ce8,79,200040,0.0284,https://api.spotify.com/v1/audio-analysis/2wqXQjOmQ9KoBm9Ssgt4Fo,0.514,200040,0.659,2wqXQjOmQ9KoBm9Ssgt4Fo,0,1,0.266,-6.142,1,0.0309,76.483,4,https://api.spotify.com/v1/tracks/2wqXQjOmQ9KoBm9Ssgt4Fo,audio_features,spotify:track:2wqXQjOmQ9KoBm9Ssgt4Fo,0.463,332,106,62,5/18/15,2015,2wqXQjOmQ9KoBm9Ssgt4Fo,Peter Pan,Peter Pan,1
https://i.scdn.co/image/e6f9064c419e9865782d68ea03bd79ee5c1cdff3,Maren Morris,263292,https://i.scdn.co/image/14fd8b2579179d5731d9d074b69d55d933336400,https://i.scdn.co/image/5610142dc96a7a93c179196f3bec598387ac1abd,77,197930,0.243,https://api.spotify.com/v1/audio-analysis/1LM5zQv5pBKPyO7rm7Uz6U,0.517,197931,0.743,1LM5zQv5pBKPyO7rm7Uz6U,3.36E-06,9,0.107,-4.336,1,0.0363,76.979,4,https://api.spotify.com/v1/tracks/1LM5zQv5pBKPyO7rm7Uz6U,audio_features,spotify:track:1LM5zQv5pBKPyO7rm7Uz6U,0.664,277,97,65,3/17/17,2017,1LM5zQv5pBKPyO7rm7Uz6U,My Church,My Church,1
https://i.scdn.co/image/f90a0b30265942fcc5096eee7f07a95604394d47,Sturgill Simpson,234103,https://i.scdn.co/image/f75ea5bf26142c5d0ad5940a2cfffa18657f3f93,https://i.scdn.co/image/8898afe866dd37ba3163279ca040c750cb33d138,60,349266,0.00969,https://api.spotify.com/v1/audio-analysis/1cRc03E5Ps0fwe4l8fz2J0,0.616,349267,0.706,1cRc03E5Ps0fwe4l8fz2J0,0.313,0,0.111,-6.846,1,0.0233,89.998,4,https://api.spotify.com/v1/tracks/1cRc03E5Ps0fwe4l8fz2J0,audio_features,spotify:track:1cRc03E5Ps0fwe4l8fz2J0,0.655,153,84,53,4/15/16,2016,1cRc03E5Ps0fwe4l8fz2J0,Brace for Impact (Live a Little),Brace For Impact (Live A Little),1
https://i.scdn.co/image/7be15a6592345a1935161223885ecb53d4e4d58e,Nico & Vinz,365429,https://i.scdn.co/image/606400c795b6c5df64705f195c59f549d0c71363,https://i.scdn.co/image/2f114c59574cddca1d89bf4ca9cc82e58f325548,66,247520,0.162,https://api.spotify.com/v1/audio-analysis/1fidCEsYlaVE3pHwKCvpFZ,0.725,247520,0.68,1fidCEsYlaVE3pHwKCvpFZ,2.13E-06,8,0.158,-5.465,1,0.0306,119.939,4,https://api.spotify.com/v1/tracks/1fidCEsYlaVE3pHwKCvpFZ,audio_features,spotify:track:1fidCEsYlaVE3pHwKCvpFZ,0.76,463,114,71,2014,2014,1fidCEsYlaVE3pHwKCvpFZ,Am I Wrong,Am I Wrong,1
https://i.scdn.co/image/1ca4e28b74844044054adbcffba76429fed14744,Demi Lovato,11733580,https://i.scdn.co/image/248c1b018defafe93f9394b41bfdb8110ccff536,https://i.scdn.co/image/b2e15be12453b28ff54fb7624c2920a11f8b8cfe,87,205745,0.00182,https://api.spotify.com/v1/audio-analysis/0Mn3amMRMoabaoTf1Publ4,0.606,205746,0.763,0Mn3amMRMoabaoTf1Publ4,0.000159,10,0.116,-6.197,0,0.0669,130.018,4,https://api.spotify.com/v1/tracks/0Mn3amMRMoabaoTf1Publ4,audio_features,spotify:track:0Mn3amMRMoabaoTf1Publ4,0.309,400,107,73,1/1/15,2015,0Mn3amMRMoabaoTf1Publ4,Confident,Confident,1
https://i.scdn.co/image/7625508bdbd4f4c2a92ef996ce07948b7e2adcf7,Ariana Grande,20808908,https://i.scdn.co/image/a1063f43437d1d724a3d7d8fe51410472d88cb27,https://i.scdn.co/image/6c60edb78bf9b1c0eeb219c9fdbbc9453eceb2c6,97,235946,0.0529,https://api.spotify.com/v1/audio-analysis/7l94dyN2hX9c6wWcZQuOGJ,0.662,235947,0.602,7l94dyN2hX9c6wWcZQuOGJ,0,4,0.356,-5.369,0,0.0401,133.969,3,https://api.spotify.com/v1/tracks/7l94dyN2hX9c6wWcZQuOGJ,audio_features,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0.29,545,116,79,5/20/16,2016,7l94dyN2hX9c6wWcZQuOGJ,Dangerous Woman,Dangerous Woman,1
https://i.scdn.co/image/fda456340d8bd46318fb46cb90454613fca5b598,Kelly Clarkson,4160158,https://i.scdn.co/image/5e225f06cf4f2c02262c0fa4b10886824c9b3890,https://i.scdn.co/image/9c93bbf952dff60df8a71a761e55c370ab96daf5,80,211674,0.904,https://api.spotify.com/v1/audio-analysis/0co132mIFsQP8TlydDqCSG,0.562,211675,0.252,0co132mIFsQP8TlydDqCSG,0,1,0.0838,-6.331,1,0.0351,109.596,4,https://api.spotify.com/v1/tracks/0co132mIFsQP8TlydDqCSG,audio_features,spotify:track:0co132mIFsQP8TlydDqCSG,0.384,339,130,57,2/29/16,2016,0co132mIFsQP8TlydDqCSG,Piece By Piece (Idol Version),Piece by Piece - Idol Version,1
https://i.scdn.co/image/8351a630c907a985143102b9466f4d2dab27ae9e,Lukas Graham,1047454,https://i.scdn.co/image/c0f02e904a8099cdf4af1cdb4a15cb902c81a10e,https://i.scdn.co/image/54afcdf6fba9a30e28362815956a96b3cd547c55,82,237300,0.287,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,0.765,237300,0.473,5kqIPrATaCc2LqxVWzQGbk,0,10,0.391,-5.829,1,0.0514,119.992,4,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,audio_features,spotify:track:5kqIPrATaCc2LqxVWzQGbk,0.34,513,185,79,4/1/16,2016,5kqIPrATaCc2LqxVWzQGbk,7 Years,7 Years,1
https://i.scdn.co/image/bdf589913b67462ad4711e248fb745f6b0ab6dfb,Carrie Underwood,2929895,https://i.scdn.co/image/62faffbb746b291b594a8a82cdc1e720790c19bc,https://i.scdn.co/image/7726530de2db2bc5192d50a6dde5bc74f757f8c6,75,193333,0.226,https://api.spotify.com/v1/audio-analysis/67citk3uzWs5qbaIVKTeg8,0.575,193333,0.844,67citk3uzWs5qbaIVKTeg8,0,3,0.0538,-1.772,0,0.0633,87.007,4,https://api.spotify.com/v1/tracks/67citk3uzWs5qbaIVKTeg8,audio_features,spotify:track:67citk3uzWs5qbaIVKTeg8,0.542,378,172,64,10/23/15,2015,67citk3uzWs5qbaIVKTeg8,Church Bells,Church Bells,1
https://i.scdn.co/image/34a4c36f6d279725be6cc9d16261964bb0be3dc7,Keith Urban,2789759,https://i.scdn.co/image/9f6764ae24c86eff6ca952005771ed721fa4005d,https://i.scdn.co/image/87b8b7de977e5f267da5311f7d3ab6d8d157c98f,75,230600,0.606,https://api.spotify.com/v1/audio-analysis/6wycnu8FWXsj68ig7BEot9,0.686,230600,0.417,6wycnu8FWXsj68ig7BEot9,1.79E-06,7,0.0844,-7.787,1,0.0363,82.407,3,https://api.spotify.com/v1/tracks/6wycnu8FWXsj68ig7BEot9,audio_features,spotify:track:6wycnu8FWXsj68ig7BEot9,0.451,358,148,69,5/6/16,2016,6wycnu8FWXsj68ig7BEot9,Blue Ain't Your Color,Blue Ain't Your Color,1
https://i.scdn.co/image/87b6820c1eedc35bde97d413b1fdd3ecdb3fc4d3,Brandy Clark,26618,https://i.scdn.co/image/18b1c3cb184b34e79148150ea26bf6231db99774,https://i.scdn.co/image/215fe9186e8c99da5d1df858b122af0da4b4eaaa,40,237880,0.21,https://api.spotify.com/v1/audio-analysis/68bh9PGm0UQRRxUNRRnZPl,0.6,237880,0.834,68bh9PGm0UQRRxUNRRnZPl,0.000567,0,0.105,-5.262,1,0.0306,147.965,4,https://api.spotify.com/v1/tracks/68bh9PGm0UQRRxUNRRnZPl,audio_features,spotify:track:68bh9PGm0UQRRxUNRRnZPl,0.399,334,108,34,6/10/16,2016,68bh9PGm0UQRRxUNRRnZPl,Love Can Go to Hell,Love Can Go to Hell,1
https://i.scdn.co/image/04ff24682bc24c49708307586bc30b3431aa6988,Thomas Rhett,2244229,https://i.scdn.co/image/e36feb919242453d6e178d26ba15938031bc0572,https://i.scdn.co/image/fcd9098a39d5474047ae7f70fabeb4abe4e9ec2a,78,227426,0.381,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,0.66,227427,0.383,5kNe7PE09d6Kvw5pAsx23n,0,2,0.119,-9.377,1,0.0304,83.096,4,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,audio_features,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.381,369,139,73,9/25/15,2015,5kNe7PE09d6Kvw5pAsx23n,Die a Happy Man,Die A Happy Man,1
https://i.scdn.co/image/459526962e66a3b276dbf621bf6012d25e5faf08,RKCB,44114,https://i.scdn.co/image/0bc386903a2652efa90951c70f04a8d83d2fe02d,https://i.scdn.co/image/057856b083622218f0081b7a09b2d15ee6496c3d,68,183302,0.0816,https://api.spotify.com/v1/audio-analysis/1yNola6EgzE6yd8bX779Gi,0.651,183303,0.681,1yNola6EgzE6yd8bX779Gi,0.000363,4,0.246,-6.736,0,0.18,108.893,4,https://api.spotify.com/v1/tracks/1yNola6EgzE6yd8bX779Gi,audio_features,spotify:track:1yNola6EgzE6yd8bX779Gi,0.408,250,99,64,6/23/17,2017,1yNola6EgzE6yd8bX779Gi,Vice,Vice,1
https://i.scdn.co/image/a1fb4680b00ae0c513f90402a073900871f77e5f,Tim McGraw,2499435,https://i.scdn.co/image/182f7c7acf0f4df5e5cb8043c9afed0d4bdf581e,https://i.scdn.co/image/4305d7ba3dbfaecb828692192efb947369db4541,75,259266,0.679,https://api.spotify.com/v1/audio-analysis/4Pn0JlCUusD2QHjADuOzuV,0.355,259267,0.48,4Pn0JlCUusD2QHjADuOzuV,2.28E-06,11,0.12,-7.31,1,0.0282,100.956,3,https://api.spotify.com/v1/tracks/4Pn0JlCUusD2QHjADuOzuV,audio_features,spotify:track:4Pn0JlCUusD2QHjADuOzuV,0.137,325,133,66,1/1/15,2015,4Pn0JlCUusD2QHjADuOzuV,Humble and Kind,Humble And Kind,1
https://i.scdn.co/image/77469465db1f618941285359fc3596601859566b,Mark Ronson,453286,https://i.scdn.co/image/d9680a04b79654c0aceb54af40acd753f1538b7f,https://i.scdn.co/image/e035785eb4e48a531d8acce06c485efd55c0a063,81,269666,0.00801,https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS,0.856,269667,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15E-05,0,0.0344,-7.223,1,0.0824,114.988,4,https://api.spotify.com/v1/tracks/32OlwWuMpZ6b0aN2RZOeMS,audio_features,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,0.928,638,156,80,1/12/15,2015,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk,Uptown Funk,1
